RADIOBASE,FECHA,REGION,TRAFICO
RBCH2099C026,2019-08-29,3,107.45
RBCH2187C001,2019-08-29,3,115.99
RBCH2187C002,2019-08-29,3,76.06
RBCH2187C003,2019-08-29,3,64.69
RBCH2187C004,2019-08-29,3,108.94
RBCH2187C005,2019-08-29,3,78.47
RBCH2187C006,2019-08-29,3,68.35
RBCH2187C021,2019-08-29,3,139
RBCH2187C022,2019-08-29,3,46.84
RBCH2187C023,2019-08-29,3,82.1
RBCH2187C024,2019-08-29,3,148.69
RBCH2187C025,2019-08-29,3,48.54
RBCH2187C026,2019-08-29,3,65.29
RBCH2188C001,2019-08-29,3,91.13
RBCH2188C002,2019-08-29,3,39.86
RBCH2188C003,2019-08-29,3,64.98
RBCH2188C004,2019-08-29,3,91.84
RBCH2188C005,2019-08-29,3,50.95
RBCH2188C006,2019-08-29,3,72.13
RBCH2188C021,2019-08-29,3,66.16
RBCH2188C022,2019-08-29,3,57.4
RBCH2188C023,2019-08-29,3,44.17
RBCH2188C024,2019-08-29,3,71.36
RBCH2188C025,2019-08-29,3,60.82
RBCH2188C026,2019-08-29,3,49.41
RBCH2212C001,2019-08-29,3,70.74
RBCH2212C002,2019-08-29,3,119.37
RBCH2212C003,2019-08-29,3,17
RBCH2212C004,2019-08-29,3,64.84
RBCH2212C005,2019-08-29,3,101.79
RBCH2212C006,2019-08-29,3,13.28
RBCH2227C001,2019-08-29,3,173.09
RBCH2227C002,2019-08-29,3,99.88
RBCH2227C003,2019-08-29,3,228.92
RBCH2227C004,2019-08-29,3,96.09
RBCH2227C005,2019-08-29,3,58.29
RBCH2227C006,2019-08-29,3,129.79
RBCH2234C001,2019-08-29,3,37.1
RBCH2234C003,2019-08-29,3,19.64
RBCH2234C004,2019-08-29,3,42.46
RBCH2234C006,2019-08-29,3,21.85
RBCH2234C021,2019-08-29,3,42.39
RBCH2234C023,2019-08-29,3,12.73
RBCH2234C024,2019-08-29,3,45.46
RBCH2234C026,2019-08-29,3,13.58
RBCH2236C001,2019-08-29,3,44.81
RBCH2236C002,2019-08-29,3,34.1
RBCH2236C003,2019-08-29,3,57.47
RBCH2236C004,2019-08-29,3,65.2
RBCH2236C005,2019-08-29,3,45.32
RBCH2236C006,2019-08-29,3,76.66
RBCH2236C021,2019-08-29,3,33.73
RBCH2236C022,2019-08-29,3,30.6
RBCH2236C023,2019-08-29,3,56.26
RBCH2236C024,2019-08-29,3,37.48
RBCH2236C025,2019-08-29,3,35.07
RBCH2236C026,2019-08-29,3,62.54
RBCH2238C001,2019-08-29,3,77.98
RBCH2238C003,2019-08-29,3,35.25
RBCH2238C004,2019-08-29,3,79.31
RBCH2238C006,2019-08-29,3,37.28
RBCH2238C021,2019-08-29,3,73.44
RBCH2238C023,2019-08-29,3,24.67
RBCH2238C024,2019-08-29,3,77.64
RBCH2238C026,2019-08-29,3,26.6
RBCH2239C003,2019-08-29,3,95.38
RBCH2239C006,2019-08-29,3,125.93
RBCH2239C023,2019-08-29,3,81.23
RBCH2239C026,2019-08-29,3,91.22
RBCH2244C001,2019-08-29,3,35.26
RBCH2244C002,2019-08-29,3,21.6
RBCH2244C003,2019-08-29,3,62.11
RBCH2244C004,2019-08-29,3,44.22
RBCH2244C005,2019-08-29,3,24.71
RBCH2244C006,2019-08-29,3,77.96
RBCH2244C021,2019-08-29,3,30.67
RBCH2244C022,2019-08-29,3,19.46
RBCH2244C023,2019-08-29,3,57.1
RBCH2244C024,2019-08-29,3,27.8
RBCH2244C025,2019-08-29,3,15.48
RBCH2244C026,2019-08-29,3,51.72
RBCH2246C001,2019-08-29,3,26.77
RBCH2246C002,2019-08-29,3,8.23
RBCH2246C003,2019-08-29,3,10.11
RBCH2246C004,2019-08-29,3,9.32
RBCH2246C005,2019-08-29,3,4.01
RBCH2246C006,2019-08-29,3,3.35
RBCH2271C001,2019-08-29,3,54.08
RBCH2271C002,2019-08-29,3,28.63
RBCH2271C003,2019-08-29,3,53.74
RBCH2271C004,2019-08-29,3,66.27
RBCH2271C005,2019-08-29,3,31.9
RBCH2271C006,2019-08-29,3,82.01
RBCH2271C021,2019-08-29,3,55.24
RBCH2271C022,2019-08-29,3,38.89
RBCH2271C023,2019-08-29,3,52.32
RBCH2271C024,2019-08-29,3,56.74
RBCH2271C025,2019-08-29,3,43.76
RBCH2271C026,2019-08-29,3,56.9
RBCH2273C001,2019-08-29,3,150.67
RBCH2273C002,2019-08-29,3,240.62
RBCH2273C003,2019-08-29,3,108.47
RBCH2273C004,2019-08-29,3,68.14
RBCH2273C005,2019-08-29,3,107.33
RBCH2273C006,2019-08-29,3,64.01
RBCH2274C001,2019-08-29,3,128.88
RBCH2274C002,2019-08-29,3,243.42
RBCH2274C003,2019-08-29,3,237.96
RBCH2274C004,2019-08-29,3,83.83
RBCH2274C005,2019-08-29,3,140.39
RBCH2274C006,2019-08-29,3,113.09
RBCH2287C001,2019-08-29,3,51.01
RBCH2287C002,2019-08-29,3,47.56
RBCH2287C003,2019-08-29,3,123.44
RBCH2287C004,2019-08-29,3,19.04
RBCH2287C005,2019-08-29,3,20.34
RBCH2287C006,2019-08-29,3,75.58
RBCH2288C001,2019-08-29,3,84.68
RBCH2288C002,2019-08-29,3,80.31
RBCH2288C003,2019-08-29,3,89.11
RBCH2288C004,2019-08-29,3,56.27
RBCH2288C005,2019-08-29,3,43.68
RBCH2288C006,2019-08-29,3,54.46
RBCH2289C001,2019-08-29,3,40.4
RBCH2289C002,2019-08-29,3,98.55
RBCH2289C003,2019-08-29,3,79.32
RBCH2289C004,2019-08-29,3,17.94
RBCH2289C005,2019-08-29,3,43.91
RBCH2289C006,2019-08-29,3,36.11
RBCH2290C001,2019-08-29,3,142.66
RBCH2290C002,2019-08-29,3,93.67
RBCH2290C003,2019-08-29,3,135.89
RBCH2290C004,2019-08-29,3,77.88
RBCH2290C005,2019-08-29,3,46.28
RBCH2290C006,2019-08-29,3,60.63
RBCH2291C001,2019-08-29,3,144.2
RBCH2291C002,2019-08-29,3,101.47
RBCH2291C003,2019-08-29,3,124.82
RBCH2291C004,2019-08-29,3,70.59
RBCH2291C005,2019-08-29,3,59.07
RBCH2291C006,2019-08-29,3,66.72
RBCH2292C001,2019-08-29,3,65.01
RBCH2292C003,2019-08-29,3,272.93
RBCH2292C004,2019-08-29,3,38.91
RBCH2292C006,2019-08-29,3,125.16
RBCH2293C001,2019-08-29,3,130.38
RBCH2293C002,2019-08-29,3,99.48
RBCH2293C003,2019-08-29,3,171.6
RBCH2293C004,2019-08-29,3,64.17
RBCH2293C005,2019-08-29,3,57.55
RBCH2293C006,2019-08-29,3,94.5
RBCH2294C001,2019-08-29,3,50.57
RBCH2294C002,2019-08-29,3,86.78
RBCH2294C003,2019-08-29,3,74.41
RBCH2294C004,2019-08-29,3,25.9
RBCH2294C005,2019-08-29,3,51.34
RBCH2294C006,2019-08-29,3,37.86
RBCH2295C001,2019-08-29,3,63.52
RBCH2295C002,2019-08-29,3,46.39
RBCH2295C003,2019-08-29,3,87.39
RBCH2295C004,2019-08-29,3,45.11
RBCH2295C005,2019-08-29,3,30.4
RBCH2295C006,2019-08-29,3,53.2
RBCH2296C001,2019-08-29,3,43.13
RBCH2296C002,2019-08-29,3,72.77
RBCH2296C003,2019-08-29,3,56.09
RBCH2296C004,2019-08-29,3,24.31
RBCH2296C005,2019-08-29,3,34.75
RBCH2296C006,2019-08-29,3,19.84
RBCH2297C001,2019-08-29,3,218.91
RBCH2297C002,2019-08-29,3,66.98
RBCH2297C003,2019-08-29,3,13.26
RBCH2297C004,2019-08-29,3,94.58
RBCH2297C005,2019-08-29,3,33.42
RBCH2297C006,2019-08-29,3,9.08
RBCH2298C001,2019-08-29,3,193.98
RBCH2298C002,2019-08-29,3,69.99
RBCH2298C003,2019-08-29,3,134.84
RBCH2298C004,2019-08-29,3,101.8
RBCH2298C005,2019-08-29,3,39.73
RBCH2298C006,2019-08-29,3,69.4
RBCH2299C001,2019-08-29,3,6.04
RBCH2299C002,2019-08-29,3,153.13
RBCH2299C003,2019-08-29,3,7.83
RBCH2299C004,2019-08-29,3,3.72
RBCH2299C005,2019-08-29,3,117.77
RBCH2299C006,2019-08-29,3,4.3
RBCH2345C001,2019-08-29,3,62.39
RBCH2345C002,2019-08-29,3,50.19
RBCH2345C003,2019-08-29,3,42.26
RBCH2345C004,2019-08-29,3,67.27
RBCH2345C005,2019-08-29,3,64.47
RBCH2345C006,2019-08-29,3,51.61
RBCH2345C021,2019-08-29,3,62.27
RBCH2345C022,2019-08-29,3,50.48
RBCH2345C023,2019-08-29,3,85.64
RBCH2345C024,2019-08-29,3,55.15
RBCH2345C025,2019-08-29,3,44.27
RBCH2345C026,2019-08-29,3,67.93
RBCH2346C001,2019-08-29,3,57.89
RBCH2346C002,2019-08-29,3,56.47
RBCH2346C003,2019-08-29,3,58
RBCH2346C004,2019-08-29,3,67.88
RBCH2346C005,2019-08-29,3,76.92
RBCH2346C006,2019-08-29,3,75.09
RBCH2346C021,2019-08-29,3,113.04
RBCH2346C022,2019-08-29,3,71.16
RBCH2346C023,2019-08-29,3,72.62
RBCH2346C024,2019-08-29,3,85.11
RBCH2346C025,2019-08-29,3,59.11
RBCH2346C026,2019-08-29,3,64.01
RBCH2347C001,2019-08-29,3,176.09
RBCH2347C002,2019-08-29,3,91.21
RBCH2347C003,2019-08-29,3,85.31
RBCH2347C004,2019-08-29,3,207.12
RBCH2347C005,2019-08-29,3,107.1
RBCH2347C006,2019-08-29,3,100.05
RBCH2347C021,2019-08-29,3,145.82
RBCH2347C022,2019-08-29,3,80.18
RBCH2347C023,2019-08-29,3,60.19
RBCH2347C024,2019-08-29,3,136.79
RBCH2347C025,2019-08-29,3,72.88
RBCH2347C026,2019-08-29,3,56.03
RBCH2348C001,2019-08-29,3,55.57
RBCH2348C002,2019-08-29,3,72.22
RBCH2348C003,2019-08-29,3,100.04
RBCH2348C004,2019-08-29,3,59.03
RBCH2348C005,2019-08-29,3,77.94
RBCH2348C006,2019-08-29,3,103.1
RBCH2348C021,2019-08-29,3,42.78
RBCH2348C022,2019-08-29,3,50.3
RBCH2348C023,2019-08-29,3,86.74
RBCH2348C024,2019-08-29,3,39.67
RBCH2348C025,2019-08-29,3,46.37
RBCH2348C026,2019-08-29,3,78.26
RBCH2349C001,2019-08-29,3,92.51
RBCH2349C002,2019-08-29,3,99.94
RBCH2349C003,2019-08-29,3,149.04
RBCH2349C004,2019-08-29,3,101.06
RBCH2349C005,2019-08-29,3,105.79
RBCH2349C006,2019-08-29,3,137.41
RBCH2349C021,2019-08-29,3,95.68
RBCH2349C022,2019-08-29,3,112.89
RBCH2349C023,2019-08-29,3,147.79
RBCH2349C024,2019-08-29,3,83.53
RBCH2349C025,2019-08-29,3,91.62
RBCH2349C026,2019-08-29,3,138.18
RBCH2351C001,2019-08-29,3,305.91
RBCH2351C002,2019-08-29,3,125.61
RBCH2351C003,2019-08-29,3,240.13
RBCH2351C004,2019-08-29,3,174.44
RBCH2351C005,2019-08-29,3,68.23
RBCH2351C006,2019-08-29,3,124.83
RBCH2353C001,2019-08-29,3,61.82
RBCH2353C002,2019-08-29,3,152.6
RBCH2353C003,2019-08-29,3,181.18
RBCH2353C004,2019-08-29,3,34.03
RBCH2353C005,2019-08-29,3,69.54
RBCH2353C006,2019-08-29,3,74.23
RBCH2354C001,2019-08-29,3,146.97
RBCH2354C002,2019-08-29,3,53.45
RBCH2354C003,2019-08-29,3,101.11
RBCH2354C004,2019-08-29,3,88.28
RBCH2354C005,2019-08-29,3,28.55
RBCH2354C006,2019-08-29,3,45.52
RBCH2355C001,2019-08-29,3,29.95
RBCH2355C002,2019-08-29,3,32.38
RBCH2355C003,2019-08-29,3,95.95
RBCH2355C004,2019-08-29,3,29.8
RBCH2355C005,2019-08-29,3,21.57
RBCH2355C006,2019-08-29,3,93.59
RBCH2355C021,2019-08-29,3,19.24
RBCH2355C022,2019-08-29,3,18.39
RBCH2355C023,2019-08-29,3,98.32
RBCH2355C024,2019-08-29,3,19.03
RBCH2355C025,2019-08-29,3,16.49
RBCH2355C026,2019-08-29,3,92.16
RBCH2356C001,2019-08-29,3,151.82
RBCH2356C002,2019-08-29,3,76.35
RBCH2356C003,2019-08-29,3,254.4
RBCH2356C004,2019-08-29,3,160.07
RBCH2356C005,2019-08-29,3,79.81
RBCH2356C006,2019-08-29,3,289.15
RBCH2356C021,2019-08-29,3,148.64
RBCH2356C022,2019-08-29,3,89.7
RBCH2356C023,2019-08-29,3,224.89
RBCH2356C024,2019-08-29,3,129.84
RBCH2356C025,2019-08-29,3,77.26
RBCH2356C026,2019-08-29,3,206.07
RBCH2358C001,2019-08-29,3,174.22
RBCH2358C002,2019-08-29,3,63.79
RBCH2358C003,2019-08-29,3,108.72
RBCH2358C004,2019-08-29,3,122.66
RBBN3978C003,2019-09-01,1,51.39
RBBN3978C004,2019-09-01,1,5.58
RBBN3978C005,2019-09-01,1,16.29
RBBN3978C006,2019-09-01,1,24.26
RBBN3978C021,2019-09-01,1,20.96
RBBN3978C022,2019-09-01,1,5.3
RBBN3978C023,2019-09-01,1,0.96
RBBN3978C024,2019-09-01,1,16.3
RBBN3978C025,2019-09-01,1,4.84
RBBN3978C026,2019-09-01,1,0.55
RBBN3985C001,2019-09-01,1,418.53
RBBN3985C002,2019-09-01,1,116.33
RBBN3985C003,2019-09-01,1,35.76
RBBN3985C004,2019-09-01,1,182.94
RBBN3985C005,2019-09-01,1,58.13
RBBN3985C006,2019-09-01,1,16.07
RBBN3986C001,2019-09-01,1,19.27
RBBN3986C002,2019-09-01,1,39.86
RBBN3986C003,2019-09-01,1,143.97
RBBN3986C004,2019-09-01,1,9.59
RBBN3986C005,2019-09-01,1,24.42
RBBN3986C006,2019-09-01,1,54.04
RBBN3987C001,2019-09-01,1,101.69
RBBN3987C002,2019-09-01,1,145.56
RBBN3987C003,2019-09-01,1,197.31
RBBN3987C004,2019-09-01,1,59.79
RBBN3987C005,2019-09-01,1,115.58
RBBN3987C006,2019-09-01,1,101.4
RBBN3988C001,2019-09-01,1,203.57
RBBN3988C002,2019-09-01,1,225.73
RBBN3988C003,2019-09-01,1,505.8
RBBN3988C004,2019-09-01,1,108.84
RBBN3988C005,2019-09-01,1,126.52
RBBN3988C006,2019-09-01,1,277.9
RBBN3988C021,2019-09-01,1,39.42
RBBN3988C022,2019-09-01,1,39.51
RBBN3988C023,2019-09-01,1,102.7
RBBN3988C024,2019-09-01,1,40.41
RBBN3988C025,2019-09-01,1,32.13
RBBN3988C026,2019-09-01,1,93.53
RBBN4065C001,2019-09-01,1,193.54
RBBN4065C002,2019-09-01,1,180.99
RBBN4065C003,2019-09-01,1,256.77
RBBN4065C004,2019-09-01,1,82.28
RBBN4065C005,2019-09-01,1,82.61
RBBN4065C006,2019-09-01,1,144.82
RBBN4069C001,2019-09-01,1,64.62
RBBN4069C002,2019-09-01,1,63.22
RBBN4069C003,2019-09-01,1,150.5
RBBN4069C004,2019-09-01,1,45.78
RBBN4069C005,2019-09-01,1,38.55
RBBN4069C006,2019-09-01,1,99.86
RBBN4070C001,2019-09-01,1,10.92
RBBN4070C002,2019-09-01,1,21.43
RBBN4070C003,2019-09-01,1,28.08
RBBN4070C004,2019-09-01,1,8.06
RBBN4070C005,2019-09-01,1,8.25
RBBN4070C006,2019-09-01,1,13.25
RBBN4071C001,2019-09-01,1,8.26
RBBN4071C002,2019-09-01,1,10.75
RBBN4071C003,2019-09-01,1,11.06
RBBN4071C004,2019-09-01,1,4.51
RBBN4071C005,2019-09-01,1,7.06
RBBN4071C006,2019-09-01,1,7.35
RBBN4072C001,2019-09-01,1,21.89
RBBN4072C002,2019-09-01,1,32.49
RBBN4072C003,2019-09-01,1,24.43
RBBN4072C004,2019-09-01,1,10.53
RBBN4072C005,2019-09-01,1,14.14
RBBN4072C006,2019-09-01,1,11.79
RBBN4073C001,2019-09-01,1,32.18
RBBN4073C002,2019-09-01,1,94.05
RBBN4073C003,2019-09-01,1,34.79
RBBN4073C004,2019-09-01,1,27
RBBN4073C005,2019-09-01,1,47.3
RBBN4073C006,2019-09-01,1,19.33
RBBN4074C001,2019-09-01,1,31.25
RBBN4074C002,2019-09-01,1,282.84
RBBN4074C003,2019-09-01,1,59.83
RBBN4074C004,2019-09-01,1,12.58
RBBN4074C005,2019-09-01,1,108.03
RBBN4074C006,2019-09-01,1,25.9
RBBN4076C001,2019-09-01,1,29.19
RBBN4076C002,2019-09-01,1,6.76
RBBN4076C003,2019-09-01,1,24.62
RBBN4076C004,2019-09-01,1,10.85
RBBN4076C005,2019-09-01,1,3.19
RBBN4076C006,2019-09-01,1,10.94
RBBN4078C001,2019-09-01,1,140.88
RBBN4078C002,2019-09-01,1,138.15
RBBN4078C003,2019-09-01,1,83.37
RBBN4078C004,2019-09-01,1,83.96
RBBN4078C005,2019-09-01,1,87.21
RBBN4078C006,2019-09-01,1,57.01
RBBN4151C001,2019-09-01,1,253.43
RBBN4151C002,2019-09-01,1,217.5
RBBN4151C003,2019-09-01,1,138.63
RBBN4151C004,2019-09-01,1,288.5
RBBN4151C005,2019-09-01,1,234.16
RBBN4151C006,2019-09-01,1,84.58
RBBN4151C021,2019-09-01,1,211.11
RBBN4151C022,2019-09-01,1,166.07
RBBN4151C023,2019-09-01,1,3
RBBN4151C024,2019-09-01,1,220.87
RBBN4151C025,2019-09-01,1,170.21
RBBN4151C026,2019-09-01,1,4.06
RBBN4152C001,2019-09-01,1,20.77
RBBN4152C002,2019-09-01,1,33.79
RBBN4152C004,2019-09-01,1,10.25
RBBN4152C005,2019-09-01,1,20.14
RBBN4153C001,2019-09-01,1,66.13
RBBN4153C002,2019-09-01,1,86.72
RBBN4153C003,2019-09-01,1,108.78
RBBN4153C004,2019-09-01,1,58.61
RBBN4153C005,2019-09-01,1,83.11
RBBN4153C006,2019-09-01,1,80.88
RBBN4153C021,2019-09-01,1,7.09
RBBN4153C022,2019-09-01,1,75.74
RBBN4153C023,2019-09-01,1,3.38
RBBN4153C024,2019-09-01,1,8.22
RBBN4153C025,2019-09-01,1,81.61
RBBN4153C026,2019-09-01,1,3.92
RBBN4154C001,2019-09-01,1,299.25
RBBN4154C002,2019-09-01,1,49.78
RBBN4154C004,2019-09-01,1,100.6
RBBN4154C005,2019-09-01,1,17.92
RBBN4155C002,2019-09-01,1,82.3
RBBN4155C003,2019-09-01,1,16.97
RBBN4155C005,2019-09-01,1,41.08
RBBN4155C006,2019-09-01,1,7.35
RBBN4216C002,2019-09-01,1,37.72
RBBN4216C003,2019-09-01,1,136.48
RBBN4216C005,2019-09-01,1,38.1
RBBN4216C006,2019-09-01,1,122.7
RBBN4408C001,2019-09-01,1,13.2
RBBN4408C002,2019-09-01,1,49.1
RBBN4408C003,2019-09-01,1,41.59
RBBN4408C004,2019-09-01,1,9.01
RBBN4408C005,2019-09-01,1,24.45
RBBN4408C006,2019-09-01,1,13.92
RBBN4411C001,2019-09-01,1,111.14
RBBN4411C002,2019-09-01,1,649.27
RBBN4411C003,2019-09-01,1,237.99
RBBN4411C004,2019-09-01,1,50.91
RBBN4411C005,2019-09-01,1,477.16
RBBN4411C006,2019-09-01,1,150.81
RBBN4412C001,2019-09-01,1,35.36
RBBN4412C002,2019-09-01,1,95.69
RBBN4412C003,2019-09-01,1,5.97
RBBN4412C004,2019-09-01,1,16.36
RBBN4412C005,2019-09-01,1,51.92
RBBN4412C006,2019-09-01,1,4.13
RBBN4413C001,2019-09-01,1,292.77
RBBN4413C002,2019-09-01,1,56.11
RBBN4413C003,2019-09-01,1,62.21
RBBN4413C004,2019-09-01,1,78.66
RBBN4413C005,2019-09-01,1,23.64
RBBN4413C006,2019-09-01,1,17.65
RBBN4414C001,2019-09-01,1,156.48
RBBN4414C002,2019-09-01,1,20.16
RBBN4414C003,2019-09-01,1,94.45
RBBN4414C004,2019-09-01,1,192.75
RBBN4414C005,2019-09-01,1,14.8
RBBN4414C006,2019-09-01,1,96.08
RBBN4414C021,2019-09-01,1,55.41
RBBN4414C022,2019-09-01,1,41.02
RBBN4414C023,2019-09-01,1,74.68
RBBN4414C024,2019-09-01,1,76.04
RBBN4414C025,2019-09-01,1,39
RBBN4414C026,2019-09-01,1,65.72
RBBN4471C001,2019-09-01,1,84.42
RBBN4471C002,2019-09-01,1,82.54
RBBN4471C003,2019-09-01,1,133.18
RBBN4471C004,2019-09-01,1,91.24
RBBN4471C005,2019-09-01,1,88.48
RBBN4471C006,2019-09-01,1,99.42
RBBN4471C021,2019-09-01,1,85.27
RBBN4471C022,2019-09-01,1,85.86
RBBN4471C023,2019-09-01,1,52.05
RBBN4471C024,2019-09-01,1,69.07
RBBN4471C025,2019-09-01,1,82.57
RBBN4471C026,2019-09-01,1,49.63
RBBN4473C001,2019-09-01,1,58.07
RBBN4473C002,2019-09-01,1,54.42
RBBN4473C003,2019-09-01,1,130.78
RBBN4473C004,2019-09-01,1,47.53
RBBN4473C005,2019-09-01,1,73.72
RBBN4473C006,2019-09-01,1,107.07
RBBN4473C021,2019-09-01,1,33.05
RBBN4473C022,2019-09-01,1,44.3
RBBN4473C023,2019-09-01,1,22.72
RBBN4473C024,2019-09-01,1,33.61
RBBN4473C025,2019-09-01,1,37.5
RBBN4473C026,2019-09-01,1,18.5
RBBN4475C001,2019-09-01,1,32.07
RBBN4475C002,2019-09-01,1,38
RBBN4475C003,2019-09-01,1,127.83
RBBN4475C004,2019-09-01,1,40.27
RBBN4475C005,2019-09-01,1,44.95
RBBN4475C006,2019-09-01,1,155.47
RBBN4475C021,2019-09-01,1,40.71
RBBN4475C022,2019-09-01,1,30.41
RBBN4475C023,2019-09-01,1,104.85
RBBN4475C024,2019-09-01,1,38.97
RBBN4475C025,2019-09-01,1,35.27
RBBN4475C026,2019-09-01,1,96.32
RBBN4477C001,2019-09-01,1,76.91
RBBN4477C002,2019-09-01,1,69.21
RBBN4477C004,2019-09-01,1,61.75
RBBN4477C005,2019-09-01,1,58.22
RBBN4478C001,2019-09-01,1,82.79
RBBN4478C002,2019-09-01,1,42.81
RBBN4478C004,2019-09-01,1,92.65
RBBN4478C005,2019-09-01,1,50.92
RBBN4478C021,2019-09-01,1,108.25
RBBN4478C022,2019-09-01,1,78.53
RBBN4478C024,2019-09-01,1,105.36
RBBN4478C025,2019-09-01,1,72.81
RBBN4479C003,2019-09-01,1,64.44
RBBN4479C006,2019-09-01,1,59.2
RBBN4481C001,2019-09-01,1,37.75
RBBN4481C002,2019-09-01,1,49.61
RBBN4481C003,2019-09-01,1,80.1
RBBN4481C004,2019-09-01,1,18.42
RBBN4481C005,2019-09-01,1,23.72
RBBN4481C006,2019-09-01,1,35.18
RBBN4482C001,2019-09-01,1,120.76
RBBN4482C002,2019-09-01,1,230.73
RBBN4482C003,2019-09-01,1,196.54
RBBN4482C004,2019-09-01,1,69.78
RBBN4482C005,2019-09-01,1,255.75
RBBN4482C006,2019-09-01,1,111.55
RBBN4483C001,2019-09-01,1,102.05
RBBN4483C002,2019-09-01,1,32.13
RBBN4483C003,2019-09-01,1,44.72
RBBN4483C004,2019-09-01,1,67.72
RBBN4483C005,2019-09-01,1,12.03
RBBN4483C006,2019-09-01,1,18.98
RBBN4484C001,2019-09-01,1,94.54
RBBN4484C002,2019-09-01,1,147.19
RBBN4484C003,2019-09-01,1,150.31
RBBN4484C004,2019-09-01,1,0
RBBN4484C005,2019-09-01,1,0
RBBN4484C006,2019-09-01,1,0
RBBN4498C001,2019-09-01,1,65.14
RBBN4498C002,2019-09-01,1,135.77
RBBN4498C003,2019-09-01,1,86.6
RBBN4498C004,2019-09-01,1,63.95
RBBN4498C005,2019-09-01,1,134.5
RBBN4498C006,2019-09-01,1,73.25
RBBN4498C021,2019-09-01,1,65.47
RBBN4498C022,2019-09-01,1,136.97
RBBN4498C023,2019-09-01,1,31.16
RBBN4498C024,2019-09-01,1,67.51
RBBN4498C025,2019-09-01,1,135.45
RBBN4498C026,2019-09-01,1,31.36
RBBN4499C001,2019-09-01,1,164.8
RBBN4499C002,2019-09-01,1,55.08
RBBN4499C003,2019-09-01,1,238.55
RBBN4499C004,2019-09-01,1,61.62
RBBN4499C005,2019-09-01,1,25.86
RBBN4499C006,2019-09-01,1,77.77
RBBN4500C001,2019-09-01,1,236.76
RBBN4500C002,2019-09-01,1,81.43
RBBN4500C003,2019-09-01,1,133.47
RBBN4500C004,2019-09-01,1,83.73
RBBN4500C005,2019-09-01,1,23.26
RBBN4500C006,2019-09-01,1,55.05
RBBN4501C001,2019-09-01,1,145.69
RBBN4501C002,2019-09-01,1,98.01
RBBN4501C003,2019-09-01,1,138.54
RBBN4501C004,2019-09-01,1,89.02
RBBN4501C005,2019-09-01,1,70.21
RBBN4501C006,2019-09-01,1,78.74
RBBN4501C021,2019-09-01,1,32.23
RBBN4501C022,2019-09-01,1,17.3
RBBN4501C023,2019-09-01,1,16.46
RBBN4501C024,2019-09-01,1,32.17
RBBN4501C025,2019-09-01,1,16.2
RBBN4501C026,2019-09-01,1,16.6
RBBN4502C001,2019-09-01,1,33.5
RBBN4502C002,2019-09-01,1,64.1
RBBN4502C003,2019-09-01,1,59.4
RBBN4502C004,2019-09-01,1,21.94
RBBN4502C005,2019-09-01,1,67
RBBN4502C006,2019-09-01,1,50.74
RBBN4503C001,2019-09-01,1,108.92
RBBN4503C002,2019-09-01,1,59.15
RBBN4503C003,2019-09-01,1,135.65
RBBN4503C004,2019-09-01,1,118.03
RBBN4503C005,2019-09-01,1,45.08
RBBN4503C006,2019-09-01,1,86.05
RBBN4504C001,2019-09-01,1,43.5
RBBN4504C002,2019-09-01,1,71.58
RBBN4504C003,2019-09-01,1,141.54
RBBN4504C004,2019-09-01,1,40.74
RBBN4504C005,2019-09-01,1,63.27
RBBN4504C006,2019-09-01,1,121.6
RBBN4505C001,2019-09-01,1,127.77
RBBN4505C002,2019-09-01,1,93.19
RBBN4505C003,2019-09-01,1,111.58
RBBN4505C004,2019-09-01,1,53.43
RBBN4505C005,2019-09-01,1,41.54
RBBN4505C006,2019-09-01,1,49.63
RBBN4506C001,2019-09-01,1,111.28
RBBN4506C002,2019-09-01,1,100.74
RBBN4506C003,2019-09-01,1,55.39
RBBN4506C004,2019-09-01,1,38.86
RBBN4506C005,2019-09-01,1,31.13
RBBN4506C006,2019-09-01,1,20.72
RBBN4507C001,2019-09-01,1,228.86
RBBN4507C002,2019-09-01,1,92.3
RBBN4507C003,2019-09-01,1,38.48
RBBN4507C004,2019-09-01,1,109.49
RBBN4507C005,2019-09-01,1,29.88
RBBN4507C006,2019-09-01,1,25.09
RBBN4508C001,2019-09-01,1,97.77
RBBN4508C002,2019-09-01,1,131.02
RBBN4508C003,2019-09-01,1,120.72
RBBN4508C004,2019-09-01,1,33.15
RBBN4508C005,2019-09-01,1,55.84
RBBN4508C006,2019-09-01,1,48
RBBN4509C001,2019-09-01,1,124.26
RBBN4509C002,2019-09-01,1,88.95
RBBN4509C003,2019-09-01,1,123.66
RBBN4509C004,2019-09-01,1,71.58
RBBN4509C005,2019-09-01,1,58.58
RBBN4509C006,2019-09-01,1,73.65
RBBN4510C001,2019-09-01,1,39.76
RBBN4510C002,2019-09-01,1,61.49
RBBN4510C003,2019-09-01,1,140.58
RBBN4510C004,2019-09-01,1,36.56
RBBN4510C005,2019-09-01,1,58.26
RBBN4510C006,2019-09-01,1,129.55
RBBN4510C021,2019-09-01,1,22.12
RBBN4510C022,2019-09-01,1,41.18
RBBN4510C023,2019-09-01,1,83.51
RBBN4510C024,2019-09-01,1,23.61
RBBN4510C025,2019-09-01,1,42.09
RBBN4510C026,2019-09-01,1,92.15
RBBN4512C001,2019-09-01,1,120.52
RBBN4512C002,2019-09-01,1,146.88
RBBN4512C003,2019-09-01,1,72.89
